site_number,island_code,island_name,site_code,site_name,survey_year,shannon_index,reserve_status,mean_depth,reference,reserve_year,simpson_index,latitude,longitude,date
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2012,1.3575241408979835,Inside,15.45,TRUE,2003,0.35303807048115976,34.04798333,-119.5514,2012-07-01
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2013,1.6463587958984187,Inside,15.45,TRUE,2003,0.5772690413552235,34.04798333,-119.5514,2013-07-01
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2014,2.592459328380366,Inside,15.45,TRUE,2003,0.8032204183300197,34.04798333,-119.5514,2014-07-01
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2015,1.6921939429410917,Inside,15.45,TRUE,2003,0.7633903759358773,34.04798333,-119.5514,2015-07-01
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,0.6051652749343376,Inside,15.45,TRUE,2003,0.8542973534863766,34.04798333,-119.5514,2016-07-01
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,0.8745556101202594,Inside,15.45,TRUE,2003,0.8479150407304428,34.04798333,-119.5514,2017-07-01
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2018,1.550490930296239,Inside,15.45,TRUE,2003,0.8165302763141606,34.04798333,-119.5514,2018-07-01
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2019,1.9866591647696712,Inside,15.45,TRUE,2003,0.843261502094873,34.04798333,-119.5514,2019-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1986,1.2918650886196523,Outside,50.67,FALSE,Outside,0.7778671760435445,33.98983333,-119.5630667,1986-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1987,1.2103446390908266,Outside,50.67,FALSE,Outside,0.6342048323745288,33.98983333,-119.5630667,1987-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1988,1.9223549401323852,Outside,50.67,FALSE,Outside,0.7206246517711555,33.98983333,-119.5630667,1988-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1989,1.3577201587637617,Outside,50.67,FALSE,Outside,0.7401749521574966,33.98983333,-119.5630667,1989-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1990,1.705165366762484,Outside,50.67,FALSE,Outside,0.8137747710187182,33.98983333,-119.5630667,1990-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1991,0.5222059701061417,Outside,50.67,FALSE,Outside,0.8058186161046621,33.98983333,-119.5630667,1991-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1992,1.9228283451710393,Outside,50.67,FALSE,Outside,0.8000633629115805,33.98983333,-119.5630667,1992-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1993,1.5190382994402847,Outside,50.67,FALSE,Outside,0.8782634035977127,33.98983333,-119.5630667,1993-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1994,1.7214090811606142,Outside,50.67,FALSE,Outside,0.8733796167038317,33.98983333,-119.5630667,1994-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1995,1.5296398338190602,Outside,50.67,FALSE,Outside,0.8606236376674924,33.98983333,-119.5630667,1995-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1996,1.8650052209617292,Outside,50.67,FALSE,Outside,0.8890755356165996,33.98983333,-119.5630667,1996-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1997,2.2512690253435093,Outside,50.67,FALSE,Outside,0.8755190723929138,33.98983333,-119.5630667,1997-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1998,1.6309257280492302,Outside,50.67,FALSE,Outside,0.5853519914270093,33.98983333,-119.5630667,1998-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,1999,0.2812652587172236,Outside,50.67,FALSE,Outside,0.4834116692987581,33.98983333,-119.5630667,1999-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2000,0.33555202102156784,Outside,50.67,FALSE,Outside,0.4485443690254006,33.98983333,-119.5630667,2000-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2001,0.3786330529993191,Outside,50.67,FALSE,Outside,0.6700376056158167,33.98983333,-119.5630667,2001-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2002,0.31053448985319,Outside,50.67,FALSE,Outside,0.6804451243852846,33.98983333,-119.5630667,2002-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2003,2.1000686447787085,Outside,50.67,FALSE,Outside,0.803721218655063,33.98983333,-119.5630667,2003-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2004,2.4061700977317817,Outside,50.67,FALSE,Outside,0.747050371912717,33.98983333,-119.5630667,2004-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2005,2.864923730257545,Outside,50.67,FALSE,Outside,0.7409846649411997,33.98983333,-119.5630667,2005-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2006,2.4061347745130712,Outside,50.67,FALSE,Outside,0.8311123546557515,33.98983333,-119.5630667,2006-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2007,2.7226178216595995,Outside,50.67,FALSE,Outside,0.7467881901068074,33.98983333,-119.5630667,2007-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2008,2.451705511585157,Outside,50.67,FALSE,Outside,0.7546913396722623,33.98983333,-119.5630667,2008-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2009,2.5808074577570923,Outside,50.67,FALSE,Outside,0.7536628563861701,33.98983333,-119.5630667,2009-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2010,2.849617108488009,Outside,50.67,FALSE,Outside,0.7520329564319737,33.98983333,-119.5630667,2010-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2011,2.0896782679695924,Outside,50.67,FALSE,Outside,0.6724764813847287,33.98983333,-119.5630667,2011-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2012,2.0104826186781484,Outside,50.67,FALSE,Outside,0.7192573681694632,33.98983333,-119.5630667,2012-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2013,1.863449627138946,Outside,50.67,FALSE,Outside,0.7897682477314494,33.98983333,-119.5630667,2013-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2014,2.4533524567962526,Outside,50.67,FALSE,Outside,0.6200850227043693,33.98983333,-119.5630667,2014-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2015,2.3088099080722824,Outside,50.67,FALSE,Outside,0.5330761577138812,33.98983333,-119.5630667,2015-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,2.20107384026279,Outside,50.67,FALSE,Outside,0.3010384914074764,33.98983333,-119.5630667,2016-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2017,0.1885172917503758,Outside,50.67,FALSE,Outside,0.2591738340718166,33.98983333,-119.5630667,2017-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2018,0.2665783681275212,Outside,50.67,FALSE,Outside,0.31343897130751786,33.98983333,-119.5630667,2018-07-01
10,SC,Santa Cruz Island,YB,Yellow Banks,2019,0.4518567769691864,Outside,50.67,FALSE,Outside,0.522771480875126,33.98983333,-119.5630667,2019-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1982,1.2806795756888973,Outside,44.36,TRUE,Outside,0.748589731996866,34.00775,-119.4343833,1982-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1983,1.858593672898267,Outside,44.36,TRUE,Outside,0.653549262753341,34.00775,-119.4343833,1983-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1984,2.005451107181311,Outside,44.36,TRUE,Outside,0.779541510686621,34.00775,-119.4343833,1984-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1985,2.3805482418001342,Outside,44.36,TRUE,Outside,0.7983860202502713,34.00775,-119.4343833,1985-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1986,2.191738468362211,Outside,44.36,TRUE,Outside,0.8470280906269557,34.00775,-119.4343833,1986-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1987,2.0933079845456084,Outside,44.36,TRUE,Outside,0.8140451423630398,34.00775,-119.4343833,1987-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1988,2.1609736320202155,Outside,44.36,TRUE,Outside,0.8371392519526633,34.00775,-119.4343833,1988-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1989,2.180859759403798,Outside,44.36,TRUE,Outside,0.8329529122278437,34.00775,-119.4343833,1989-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1990,2.1622032325038663,Outside,44.36,TRUE,Outside,0.8474533523306093,34.00775,-119.4343833,1990-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1991,0.8522198326479327,Outside,44.36,TRUE,Outside,0.8464886265333387,34.00775,-119.4343833,1991-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1.4926647526533516,Outside,44.36,TRUE,Outside,0.833554763654879,34.00775,-119.4343833,1992-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1.9333559053382157,Outside,44.36,TRUE,Outside,0.8966012389693131,34.00775,-119.4343833,1993-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1994,2.055466078380844,Outside,44.36,TRUE,Outside,0.8887225134560202,34.00775,-119.4343833,1994-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1.1863818105984962,Outside,44.36,TRUE,Outside,0.7489886444044487,34.00775,-119.4343833,1995-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1.8857325721102072,Outside,44.36,TRUE,Outside,0.7138087074504448,34.00775,-119.4343833,1996-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1997,1.8115900749636538,Outside,44.36,TRUE,Outside,0.7826298039195132,34.00775,-119.4343833,1997-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1998,1.7810417789896709,Outside,44.36,TRUE,Outside,0.7913462149783541,34.00775,-119.4343833,1998-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,1999,1.4223648061309107,Outside,44.36,TRUE,Outside,0.7274784515794401,34.00775,-119.4343833,1999-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2000,1.323792334866267,Outside,44.36,TRUE,Outside,0.6436905911774672,34.00775,-119.4343833,2000-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2001,1.5801776672599968,Outside,44.36,TRUE,Outside,0.6266484149487255,34.00775,-119.4343833,2001-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2002,1.8878688139984445,Outside,44.36,TRUE,Outside,0.6463158853810761,34.00775,-119.4343833,2002-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2003,2.221996931190562,Outside,44.36,TRUE,Outside,0.7757004333401755,34.00775,-119.4343833,2003-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2004,0.09658931845730633,Outside,44.36,TRUE,Outside,0.7847631682292121,34.00775,-119.4343833,2004-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2005,2.461995573830274,Outside,44.36,TRUE,Outside,0.8091236862577937,34.00775,-119.4343833,2005-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2006,2.508036765664828,Outside,44.36,TRUE,Outside,0.8114541599743297,34.00775,-119.4343833,2006-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2007,2.6908643853957286,Outside,44.36,TRUE,Outside,0.7270929142168496,34.00775,-119.4343833,2007-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2008,1.9239186986974792,Outside,44.36,TRUE,Outside,0.7429992426070519,34.00775,-119.4343833,2008-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2009,1.8575778001336105,Outside,44.36,TRUE,Outside,0.7036321441318101,34.00775,-119.4343833,2009-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2010,1.9759510988750466,Outside,44.36,TRUE,Outside,0.703591951712097,34.00775,-119.4343833,2010-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2011,2.384267224849209,Outside,44.36,TRUE,Outside,0.7489772035987572,34.00775,-119.4343833,2011-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2012,2.3622339849594534,Outside,44.36,TRUE,Outside,0.6289088141445203,34.00775,-119.4343833,2012-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2013,2.16090505134788,Outside,44.36,TRUE,Outside,0.6039452524499394,34.00775,-119.4343833,2013-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2014,1.3457997303734452,Outside,44.36,TRUE,Outside,0.6499555978017957,34.00775,-119.4343833,2014-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2015,1.4299310256492526,Outside,44.36,TRUE,Outside,0.773209060687188,34.00775,-119.4343833,2015-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2016,2.0982761685625384,Outside,44.36,TRUE,Outside,0.7973495207881097,34.00775,-119.4343833,2016-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2017,2.0002726129851847,Outside,44.36,TRUE,Outside,0.7897628015891309,34.00775,-119.4343833,2017-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2018,1.9607824401507368,Outside,44.36,TRUE,Outside,0.7580108788396183,34.00775,-119.4343833,2018-07-01
11,AN,Anacapa Island,AR,Admiral's Reef,2019,1.6325439015445191,Outside,44.36,TRUE,Outside,0.8732708575561353,34.00775,-119.4343833,2019-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1982,0.8377629662945316,Inside,26.45,TRUE,1978,0.8074971287753187,34.01586667,-119.3717333,1982-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1983,1.4112984903301165,Inside,26.45,TRUE,1978,0.819905768429821,34.01586667,-119.3717333,1983-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1984,1.9672045555738138,Inside,26.45,TRUE,1978,0.7980782156056393,34.01586667,-119.3717333,1984-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1985,2.0350289227933325,Inside,26.45,TRUE,1978,0.8178821487056078,34.01586667,-119.3717333,1985-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1986,1.8921987777777294,Inside,26.45,TRUE,1978,0.7458110188467366,34.01586667,-119.3717333,1986-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1987,2.0292147159378544,Inside,26.45,TRUE,1978,0.6717866226953519,34.01586667,-119.3717333,1987-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1988,2.0212793592332576,Inside,26.45,TRUE,1978,0.6933298499741963,34.01586667,-119.3717333,1988-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1989,2.130362015401429,Inside,26.45,TRUE,1978,0.7894446715976505,34.01586667,-119.3717333,1989-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1990,2.0330728389307686,Inside,26.45,TRUE,1978,0.7789895318905167,34.01586667,-119.3717333,1990-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1991,2.0980158543940877,Inside,26.45,TRUE,1978,0.8285162142343323,34.01586667,-119.3717333,1991-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1992,2.1467280803278332,Inside,26.45,TRUE,1978,0.8069073123463385,34.01586667,-119.3717333,1992-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1993,2.141243251970057,Inside,26.45,TRUE,1978,0.8549529774165897,34.01586667,-119.3717333,1993-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1994,2.0498678478638745,Inside,26.45,TRUE,1978,0.8691243206698934,34.01586667,-119.3717333,1994-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1995,1.9551453591784362,Inside,26.45,TRUE,1978,0.855460949527125,34.01586667,-119.3717333,1995-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1996,2.1394860859427762,Inside,26.45,TRUE,1978,0.8190246726402636,34.01586667,-119.3717333,1996-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1997,2.211037169657318,Inside,26.45,TRUE,1978,0.8020846357904783,34.01586667,-119.3717333,1997-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1998,2.286196775419333,Inside,26.45,TRUE,1978,0.7195963136939891,34.01586667,-119.3717333,1998-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,1999,2.0917950822456,Inside,26.45,TRUE,1978,0.8403635087053513,34.01586667,-119.3717333,1999-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2000,2.3346284237978687,Inside,26.45,TRUE,1978,0.8350787134901014,34.01586667,-119.3717333,2000-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2001,2.12323359911139,Inside,26.45,TRUE,1978,0.7853500586485177,34.01586667,-119.3717333,2001-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2002,2.247148243016782,Inside,26.45,TRUE,1978,0.7214537361428556,34.01586667,-119.3717333,2002-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2003,2.4251131170643627,Inside,26.45,TRUE,1978,0.6713372203506124,34.01586667,-119.3717333,2003-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2004,2.4994774712511862,Inside,26.45,TRUE,1978,0.8401091002065655,34.01586667,-119.3717333,2004-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2005,2.089615190258927,Inside,26.45,TRUE,1978,0.8570753431470413,34.01586667,-119.3717333,2005-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2006,2.6674373559982314,Inside,26.45,TRUE,1978,0.8398334074143147,34.01586667,-119.3717333,2006-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2007,2.5812526861644725,Inside,26.45,TRUE,1978,0.8876283322687126,34.01586667,-119.3717333,2007-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2008,2.6733360847066887,Inside,26.45,TRUE,1978,0.8777244200699883,34.01586667,-119.3717333,2008-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2009,2.4020604173676285,Inside,26.45,TRUE,1978,0.8666662935664442,34.01586667,-119.3717333,2009-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2010,2.0964008575015094,Inside,26.45,TRUE,1978,0.8941525395094816,34.01586667,-119.3717333,2010-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2011,1.4545472934985695,Inside,26.45,TRUE,1978,0.8791262967815265,34.01586667,-119.3717333,2011-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2012,2.1209272431102333,Inside,26.45,TRUE,1978,0.8524146843978262,34.01586667,-119.3717333,2012-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2013,2.360454183174842,Inside,26.45,TRUE,1978,0.8857910227066041,34.01586667,-119.3717333,2013-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2014,2.4226345112034413,Inside,26.45,TRUE,1978,0.8844860656048571,34.01586667,-119.3717333,2014-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2015,2.257306648863418,Inside,26.45,TRUE,1978,0.8817481111637747,34.01586667,-119.3717333,2015-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2016,2.108642194543606,Inside,26.45,TRUE,1978,0.8897961812046886,34.01586667,-119.3717333,2016-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2017,2.350811909502355,Inside,26.45,TRUE,1978,0.9043857126269363,34.01586667,-119.3717333,2017-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2018,2.4775662561599483,Inside,26.45,TRUE,1978,0.8913369366173822,34.01586667,-119.3717333,2018-07-01
12,AN,Anacapa Island,CC,Cathedral Cove,2019,1.9647955844028215,Inside,26.45,TRUE,1978,0.9031089048569573,34.01586667,-119.3717333,2019-07-01
13,AN,Anacapa Island,LC,Landing Cove,1982,1.4655691378356666,Inside,24.25,TRUE,1978,0.8446909447216024,34.01703333,-119.3611333,1982-07-01
13,AN,Anacapa Island,LC,Landing Cove,1983,1.9798975872484392,Inside,24.25,TRUE,1978,0.8156917032695721,34.01703333,-119.3611333,1983-07-01
13,AN,Anacapa Island,LC,Landing Cove,1984,1.9770900593302796,Inside,24.25,TRUE,1978,0.8050539256824804,34.01703333,-119.3611333,1984-07-01
13,AN,Anacapa Island,LC,Landing Cove,1985,2.0803029349421447,Inside,24.25,TRUE,1978,0.7650989875206466,34.01703333,-119.3611333,1985-07-01
13,AN,Anacapa Island,LC,Landing Cove,1986,1.7566104738287218,Inside,24.25,TRUE,1978,0.839013927432272,34.01703333,-119.3611333,1986-07-01
13,AN,Anacapa Island,LC,Landing Cove,1987,1.8701201369815301,Inside,24.25,TRUE,1978,0.8532442962393986,34.01703333,-119.3611333,1987-07-01
13,AN,Anacapa Island,LC,Landing Cove,1988,2.1522950110542656,Inside,24.25,TRUE,1978,0.8423879964356128,34.01703333,-119.3611333,1988-07-01
13,AN,Anacapa Island,LC,Landing Cove,1989,1.9896087751780447,Inside,24.25,TRUE,1978,0.8652859633976353,34.01703333,-119.3611333,1989-07-01
13,AN,Anacapa Island,LC,Landing Cove,1990,1.478125700879298,Inside,24.25,TRUE,1978,0.8916653520955534,34.01703333,-119.3611333,1990-07-01
13,AN,Anacapa Island,LC,Landing Cove,1991,1.6875870890630897,Inside,24.25,TRUE,1978,0.8847010060843578,34.01703333,-119.3611333,1991-07-01
13,AN,Anacapa Island,LC,Landing Cove,1992,1.4091612800518838,Inside,24.25,TRUE,1978,0.8410292298537365,34.01703333,-119.3611333,1992-07-01
13,AN,Anacapa Island,LC,Landing Cove,1993,1.6740672857438725,Inside,24.25,TRUE,1978,0.8977451332244626,34.01703333,-119.3611333,1993-07-01
13,AN,Anacapa Island,LC,Landing Cove,1994,1.9203233435242757,Inside,24.25,TRUE,1978,0.895408570411382,34.01703333,-119.3611333,1994-07-01
13,AN,Anacapa Island,LC,Landing Cove,1995,1.749673565281031,Inside,24.25,TRUE,1978,0.9018820494439868,34.01703333,-119.3611333,1995-07-01
13,AN,Anacapa Island,LC,Landing Cove,1996,2.380025119353745,Inside,24.25,TRUE,1978,0.9107247844408732,34.01703333,-119.3611333,1996-07-01
13,AN,Anacapa Island,LC,Landing Cove,1997,2.3490810122646075,Inside,24.25,TRUE,1978,0.8969026160191165,34.01703333,-119.3611333,1997-07-01
13,AN,Anacapa Island,LC,Landing Cove,1998,2.022256922948784,Inside,24.25,TRUE,1978,0.8729002868892084,34.01703333,-119.3611333,1998-07-01
13,AN,Anacapa Island,LC,Landing Cove,1999,2.2755104267635544,Inside,24.25,TRUE,1978,0.8667702680902422,34.01703333,-119.3611333,1999-07-01
13,AN,Anacapa Island,LC,Landing Cove,2000,2.3751790024340025,Inside,24.25,TRUE,1978,0.9026562683943881,34.01703333,-119.3611333,2000-07-01
13,AN,Anacapa Island,LC,Landing Cove,2001,2.1803288610461258,Inside,24.25,TRUE,1978,0.8984184979562813,34.01703333,-119.3611333,2001-07-01
13,AN,Anacapa Island,LC,Landing Cove,2002,2.153106489026583,Inside,24.25,TRUE,1978,0.9131589453406506,34.01703333,-119.3611333,2002-07-01
13,AN,Anacapa Island,LC,Landing Cove,2003,2.2995890028632164,Inside,24.25,TRUE,1978,0.9015131210418647,34.01703333,-119.3611333,2003-07-01
13,AN,Anacapa Island,LC,Landing Cove,2004,2.5073777126106607,Inside,24.25,TRUE,1978,0.9006679772433598,34.01703333,-119.3611333,2004-07-01
13,AN,Anacapa Island,LC,Landing Cove,2005,2.370779799115816,Inside,24.25,TRUE,1978,0.8792718909144172,34.01703333,-119.3611333,2005-07-01
13,AN,Anacapa Island,LC,Landing Cove,2006,2.6928257219521043,Inside,24.25,TRUE,1978,0.9010027012446176,34.01703333,-119.3611333,2006-07-01
13,AN,Anacapa Island,LC,Landing Cove,2007,2.305732031641931,Inside,24.25,TRUE,1978,0.8984369287929334,34.01703333,-119.3611333,2007-07-01
13,AN,Anacapa Island,LC,Landing Cove,2008,2.3145630562461217,Inside,24.25,TRUE,1978,0.9040915256031472,34.01703333,-119.3611333,2008-07-01
13,AN,Anacapa Island,LC,Landing Cove,2009,1.9701634156725867,Inside,24.25,TRUE,1978,0.9030940368821749,34.01703333,-119.3611333,2009-07-01
13,AN,Anacapa Island,LC,Landing Cove,2010,2.042294039451368,Inside,24.25,TRUE,1978,0.8957792942776258,34.01703333,-119.3611333,2010-07-01
13,AN,Anacapa Island,LC,Landing Cove,2011,2.4676019388012818,Inside,24.25,TRUE,1978,0.8949457784534582,34.01703333,-119.3611333,2011-07-01
13,AN,Anacapa Island,LC,Landing Cove,2012,2.1627852101308083,Inside,24.25,TRUE,1978,0.9049247314249715,34.01703333,-119.3611333,2012-07-01
13,AN,Anacapa Island,LC,Landing Cove,2013,2.5825720259105864,Inside,24.25,TRUE,1978,0.9077460741431423,34.01703333,-119.3611333,2013-07-01
13,AN,Anacapa Island,LC,Landing Cove,2014,2.520121948129086,Inside,24.25,TRUE,1978,0.8906361227271506,34.01703333,-119.3611333,2014-07-01
13,AN,Anacapa Island,LC,Landing Cove,2015,2.7883877677648425,Inside,24.25,TRUE,1978,0.9124047389350437,34.01703333,-119.3611333,2015-07-01
13,AN,Anacapa Island,LC,Landing Cove,2016,2.597335774703864,Inside,24.25,TRUE,1978,0.9009321176794682,34.01703333,-119.3611333,2016-07-01
13,AN,Anacapa Island,LC,Landing Cove,2017,2.308365583133224,Inside,24.25,TRUE,1978,0.8908009265787915,34.01703333,-119.3611333,2017-07-01
13,AN,Anacapa Island,LC,Landing Cove,2018,1.8846432469654086,Inside,24.25,TRUE,1978,0.9111714172036004,34.01703333,-119.3611333,2018-07-01
13,AN,Anacapa Island,LC,Landing Cove,2019,2.38244336746038,Inside,24.25,TRUE,1978,0.9095836182407162,34.01703333,-119.3611333,2019-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1982,0.724944067258697,Outside,43.09,TRUE,2003,0.7143986715841268,33.46611667,-119.0277833,1982-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1983,1.2977908461515522,Outside,43.09,TRUE,2003,0.6293555083990361,33.46611667,-119.0277833,1983-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1984,1.4025853953231424,Outside,43.09,TRUE,2003,0.8094297390521985,33.46611667,-119.0277833,1984-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1985,1.2856395461852423,Outside,43.09,TRUE,2003,0.6461127728735216,33.46611667,-119.0277833,1985-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1986,0.5868132604894973,Outside,43.09,TRUE,2003,0.6641006224567885,33.46611667,-119.0277833,1986-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1987,0.8935823235371159,Outside,43.09,TRUE,2003,0.6703051267923645,33.46611667,-119.0277833,1987-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1988,0.839754609323385,Outside,43.09,TRUE,2003,0.7091716323925045,33.46611667,-119.0277833,1988-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1989,0.9453688862138052,Outside,43.09,TRUE,2003,0.645552518281534,33.46611667,-119.0277833,1989-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1990,0.8089497361391693,Outside,43.09,TRUE,2003,0.7545008536537685,33.46611667,-119.0277833,1990-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1991,0.6572989806925046,Outside,43.09,TRUE,2003,0.796559299059394,33.46611667,-119.0277833,1991-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1992,0.9761970374078586,Outside,43.09,TRUE,2003,0.7323763822549709,33.46611667,-119.0277833,1992-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1993,1.2984352572716105,Outside,43.09,TRUE,2003,0.820626847897208,33.46611667,-119.0277833,1993-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1994,1.162527494152747,Outside,43.09,TRUE,2003,0.6640032862400236,33.46611667,-119.0277833,1994-07-01
