site_number,island_code,island_name,site_code,site_name,survey_year,reserve_status,reference,giant_kelp,red_gorgonian,brown_gorgonian,California_golden_gorgonian,chestnut_cowrie,wavy_turban_snail,red_turban_snail,queen_tegula,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,warty_sea_cucumber,ochre_sea_star,orange_puffball_sponge,red_abalone,pink_abalone,green_abalone,Kellets_whelk,giant_keyhole_limpet,rock_scallop,sunflower_star,white_sea_urchin,Total_benthic,Non_targeted_invert,Targeted_invert,Carnivorous_invert,Herbivorous_invert,Planktivorous_invert,blacksmith,black_surfperch,striped_surfperch,opaleye,rock_wrasse,garibaldi,lingcod,senorita,kelp_bass,rubberlip_surfperch,pile_perch,cabezon,kelp_rockfish,black_and_yellow_rockfish,blue_rockfish,olive_rockfish,treefish,California_sheephead_female,California_sheephead_male,ocean_whitefish,halfmoon,California_scorpionfish,Total_fish,Non_targeted_fish,Targeted_fish,Carnivorous_fish,Herbivorous_fish,Piscivorous_fish,Planktivorous_fish,Total_mixed,Non_targeted_mixed,Targeted_mixed,Carnivorous_mixed,Herbivorous_mixed,Planktivorous_mixed,Southern_sea_palm_adult,Southern_sea_palm_juvenile,California_sea_palm_adult,California_sea_palm_juvenile,oar_weed_adult,oar_weed_juvenile,Coronado_urchin,stalked_tunicate,blue_banded_goby,blackeye_goby,island_kelpfish,Sargassum_horneri_adult,Sargassum_horneri_juvenile,California_hydrocoral,white_spotted_rose_anemone,California_spiny_lobster,California_brown_sea_hare,threaded_abalone,white_abalone,gumboot_chiton,wakame_adult,wakame_juvenile,coralline_sculpin,top_smelt,tubesnout,kelp_surfperch,speckled_sanddab,sculpin_spp,kelpfish_spp,rainbow_surfperch,snubnose_sculpin,painted_greenling,rockfish_YOY,gopher_rockfish_adult,copper_rockfish_adult,vermillion_rockfish_adult,bocaccio_juvenile,lavender_sculpin,white_surfperch,brown_rockfish_adult,spotfin_sculpin,scalyhead_sculpin,surfperch_spp_adult,sailfin_sculpin,surfperch_spp_juvenile,giant_kelpfish_adult,sharpnose_surfperch,kelp_greenling_juvenile,soupfin_shark,kelp_greenling_female,swell_shark,giant_kelpfish_juvenile,kelp_greenling_male,larval_fish_spp,cusk_eel_spp,bat_ray,fringehead_spp,jack_mackerel,c_o_turbot,Pacific_angel_shark,black_rockfish_adult,stripedfin_ronquil,grass_rockfish_adult,ronquil_spp,kelp_greenling_adult,sharpnose_white_surfperch,gunnel_spp,clingfish_spp,Pacific_sardine,shiner_surfperch,crevice_kelpfish,zebra_perch,spotted_kelpfish,bocaccio_adult,prickleback_spp,yellowtail,yellowfin_fringehead,sanddab_spp,Pacific_barracuda,rockfish_spp_adult,horn_shark,California_moray_eel,zebra_goby,northern_ronquil,Pacific_bonito,surfperch_spp,Pacific_mackerel,onespot_fringehead,finescale_triggerfish_adult,sargo,black_croaker,barred_sand_bass,baitfish_unidentified,orangethroat_pikeblenny,thornback_ray,top_smelt_adult,top_smelt_juvenile,northern_anchovy,halfbanded_rockfish_adult,white_seabass,plain_cardinalfish,leopard_shark,giant_black_sea_bass_adult,California_halibut,swallowtail_damselfish,tubesnout_juvenile,wolf_eel,goby_spp,monkeyface_prickleback,broadnose_sevengill_shark,sarcastic_fringehead,plainfin_midshipman,walleye_surfperch,ocean_sunfish,shannon_index,simpson_index,articulated_coralline_algae,La_Jolla_cup_coral,orange_cup_coral,bladder_chain_kelp,ornate_tube_worm,encrusting_coralline_algae,sea_tongue,brown_algae,red_algae,scaled_wormsnail,tunicates,Misc_Inverts,acid_weed,Bare_Substrate,bryozoans,green_algae,club_tipped_anemone,Southern_staghorn_bryozoan,agar_weed,oar_weed_cover,colonial_sand_tube_worm,miscellaneous_plants,sponges,aggregated_red_sea_cucumber,Southern_sea_palm_cover,giant_kelp_cover,California_sea_palm_cover
23,SR,Santa Rosa Island,TC,Trancion Canyon,2017,Inside,TRUE,16.52020268375,0,0,0,1.8945734638497371,16.784625513737378,3.024420282066262,1.565402513888943,33.263133890344086,1.661496525384286,1048.9279203154842,105.66356519217204,8.557891339996411,0,17.71489756189982,0.00597177568054122,0,0,0,11.597595079430414,25.12146110883973,0,0.0367226801437131,1292.3398799266677,173.4033586827936,1118.936521243874,53.603829393315486,1170.8215978388662,42.83635867073955,9.731519099166746,1.3272573929878282,2.574250459174529,1.4294513621254803,0.00713640394658719,0,0,10.714910433606368,0.40394307978091465,0,0.40353115305979104,0,3.2731547939823735,0.201831383789394,10.819177022183911,1.5956490558917205,0.00897287701563183,4.269350991270817,16.665149688564906,0.4561879407413697,0,0,63.88147313728837,26.188056304067327,37.69341683322104,25.70286402974583,1.4294513621254803,5.483551190460035,31.265606554957024,1356.221353063956,199.5914149868609,1156.629938077095,79.30669342306132,1172.2510492009917,74.10196522569657,0.08,0.04,0.08,0.08,0,0,0,0,0,0.2,0.04,0,0,0,0.17,0.00694444449618459,0.00416666688397527,0,0,0,0,0,7.5e-4,0,0,0.003165,0,0,5e-4,0,7.5e-4,0.023125,0.004875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,5e-4,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636029899759501,0.767166279289371,5.33,2.5,5,0,1.83,49,0.66,0,13,3.66,0.83,10.16,0,9.5,1.33,0,3.33,0,0.66,0,9.16,0.83,0.33,2.83,0,0.33,0
23,SR,Santa Rosa Island,TC,Trancion Canyon,2018,Inside,TRUE,14.2037714415,0,0,0,2.52609795179965,22.531470944909465,2.3007120307098754,0.02149581759072747,50.75503015877702,2.09198351132776,1121.4792101825806,374.0584373681756,25.67367401998923,0,14.15103662962302,0.00161243582077315,0,0,0.03782550553881723,14.087748967446364,46.28288350437837,0,0.00402816616128716,1690.2070186363285,457.6974710067222,1232.5095476296062,77.9424080723527,1511.9532449684853,60.43392013400139,2.3130874691982575,0.48375665295872583,1.363656999995156,3.629481197049839,0.00168484073626588,0,2.105638436139349,1.5257697647697834,0.8461343531224141,0,1.8432892631768585,0.4973385769854499,1.6515397791575583,0.3725505085268902,6.58014859329425,1.5280285326936804,0.15141859466699076,3.771950875782954,6.096271196943446,0.2550090689866374,0,0,35.01675470418451,11.160726187884883,23.85602851629962,13.815618898580045,3.629481197049839,7.152648781292333,10.419005827262293,1725.223773340513,468.8581971946071,1256.365576145906,91.75802697093276,1515.582726165535,70.85292596126368,0,0,0,0,0,0,0.04,0,0,0.33,0,0,0,0,0.11,0.01,0,0,0,0,0,0,0,0.0575,0,0.006165,0,0,5e-4,0,0.001,0.016125,0.003,5e-4,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3060138069544487,0.6982945610371768,4,1,5.16,0,3.83,57.5,0.5,0.33,16,0.83,1.16,1.16,0,12.33,1,0,0.16,0,0,0,9.16,0,0.33,3.83,0.66,4.66,0.16
23,SR,Santa Rosa Island,TC,Trancion Canyon,2019,Inside,TRUE,7.4219050415,0,0,0,3.1576224397495625,13.355779280559409,1.3557242090157209,0.05647958110084838,125.82461264653249,2.261364308682021,786.5710571600102,129.94357361400668,34.231565359985645,0,13.966151914552924,0,0,0,0.2656938982714571,14.445881456408578,39.21190435726686,0,0.00298731087950888,1172.072302578522,289.6586732719126,882.4136293066093,144.86507257379495,932.3757033314216,53.178056271819784,2.0362142568990658,0.5734556182336302,0.6570916077507986,5.418211821885483,0,0,0,2.921797202603361,1.111151048452868,0,0.10816655678088602,0,0.6140340204560153,0.15339185167993943,1.4122131969811111,0.9251701844579144,0.05489736597631291,4.128247373271185,17.445711659850264,0.45801370781541106,0.2648817252264108,0,38.282649198320655,11.979818789379635,26.30283040894102,23.370686523702176,5.683093547111893,2.85864447102305,6.370224656483538,1210.3549517768429,301.63849206129225,908.7164597155504,168.23575909749712,938.0587968785336,59.54828092830332,0.08,0.16,0.04,0.08,0,0,0,0.08,0,0.16,0,0,0,0,0.18,0,0.01,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,5e-4,0.010875,0.001,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3574017803853122,0.8125424029761126,5.33,2,9.16,0.16,2.33,46.83,2,0.83,6.66,3.83,1.33,5.66,0,15.33,4.5,0.66,4,0,0,0,8.33,0,0,8.83,0.83,3,1.66
24,SR,Santa Rosa Island,CSAW,Chickasaw,2005,Inside,TRUE,19.19225804535,0,0,0,1.263048975899825,0,0,0,76.37563008074659,15.179211145167129,84.83633353575502,0.23956753108921203,0,0,30.626151809054782,19.85538989285453,0,0,0,1.8289336969851635,1.260278271168944,108.20074212140428,0,358.8575451054755,253.5686752532015,105.28886985227396,201.01863232321784,106.76022465668392,31.886430080223725,0.7810385838664634,0.647657483732556,1.059785247375728,0.07070003674740212,0,0,2.8548318480262465,0.18632995027967517,0.09428400439009244,0.31487103414344164,0.28770256601359795,1.1342090930288713,1.615653498791185,0.5016246871655102,0.8184114497770026,0.18861576603983388,0.19696141419056373,0.17165546301277412,1.5806932652823305,0,0,0,12.505025391863274,3.348084902158865,9.15694048970441,4.062365059560428,0.07070003674740212,6.586180311632303,1.7857799839231412,371.3625704973388,256.91676015536035,114.44581034197836,205.08099738277824,106.83092469343131,33.67221006414687,0,0,0.12,0,0,0,0,1.33,0,0.08,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.0125,0.0015,0.004165,0.001,5e-4,5e-4,0.001,6.65e-4,0.015125,0.00329,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.070173141964293,0.8678252862040525,11.33,0.16,1.5,0.33,8,20.5,0,0,28.16,0.16,8.66,14.16,0.16,7.83,25.83,0,0.16,0,0,0,3,0,5,0,0,8.66,0.66
24,SR,Santa Rosa Island,CSAW,Chickasaw,2006,Inside,TRUE,24.1960038486,0,0,0,0,0,0,0,74.31660456167646,20.786948515241814,124.2433632749541,0.7104467661370619,17.115782679992822,0,20.218495167365777,16.218329969834983,0,0,0,2.218158548263697,2.018410147360738,14.703176301839031,0,316.7457197812665,149.17215983035882,167.57355995090768,109.80672937875732,143.39029855918986,22.236905314726513,0.01585865144906524,0.5965266297536701,0.7179190385448481,0,0,0,5.3662252782448245,0.3945810711804885,0,0.6297420682868833,0.2603023216313505,1.0758783396731009,1.157885007467016,0.4737566489896486,1.867656898209057,0.1125076499184974,0.07575439007329374,0.1452469302415781,6.322773061129322,0,0,0,19.212613984792643,2.614929780846306,16.597684203946336,8.672510049587652,0,8.26200731436638,2.278096620838611,335.9583337660591,151.78708961120512,184.171244154854,118.47923942834495,143.39029855918986,24.515001935565124,0,0,0,0.2,0,0.04,0,0.29,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.001,0.015375,0.015165,0.00225,0,0,0,0.00275,7.5e-4,0.008375,0.005,7.5e-4,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0325605199764274,0.8138164660537317,7,0.33,1,1,10,5.83,8.66,0,68.33,0.33,11,34.66,0.5,15,13.33,0,0.83,0.66,0,0,3.16,0.66,5.5,0,0,16,1.33
24,SR,Santa Rosa Island,CSAW,Chickasaw,2007,Inside,TRUE,61.76923917119999,0,0,0,6.4731260014866026,0,0,0,121.9830392200232,28.44688642594159,307.57653506676854,1.967764733389318,8.557891339996411,0,17.0112826223645,9.69729401666864,0,0,0,0.5579242576206074,0.917139365242056,2.258928914322454,0,567.2170511350239,188.3962461918169,378.820804943207,159.16198056177385,319.7995180744471,17.92842198760656,0.4438824293907558,0.9153573900676558,0.8902951731295902,0,0,0,2.1464901112979295,0,0,0.6416116764318633,0.29624161732228654,0.7176065746106487,1.9471230524529368,0.6935926558115014,1.644825774240225,1.0790450029218164,0,0.08971082692008507,2.581057782584139,0,0,0,14.086840067181434,3.1873882863421517,10.899451780839282,5.41427446645562,0,6.583857397094833,2.088708203630981,581.3038912022054,191.58363447815907,389.7202567240463,164.57625502822947,319.7995180744471,20.017130191237538,0,0,0.08,0.79,0,1.12,0,0.2,0,0.25,0,0,0,0,0.06,0,0,0,0,0,0,0,5e-4,0.04625,0.0045,0.00275,0,0,5e-4,5e-4,0,0.0055,0.002165,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,5e-4,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8945524156530595,0.8380230973989564,14.16,0.5,1.66,0.5,17,28.33,2.66,1.83,66.66,0.33,11.5,7.33,0,5.83,38.33,0.16,0.33,0,0,0,1.16,0,2.33,0,0.83,42.83,0.5
24,SR,Santa Rosa Island,CSAW,Chickasaw,2008,Inside,TRUE,57.645864399999994,0,0,0,2.52609795179965,0,0,0,144.18829112420292,14.051246096377588,250.76195275257763,10.649305144005744,8.557891339996411,0,19.771201414785445,22.112564224870084,0,0,0,0.9452430074810428,0.5702912849263271,8.56468501566227,0,540.3446337566851,222.80863397918475,317.53599977750036,169.33032018804244,284.4690651289345,20.34149269971177,0.17602587073011594,0.9727257599325454,0.040710991643344,0,0,0,0,0.08582138298175626,0,0.31487103414344164,0.0801430114424721,0,0.8371070620914906,0.28008799419961916,0.7263192631953269,1.2632530432986684,0.01384398579812487,0.1433815872487553,1.3612259588860027,0,0,0,6.295516945591663,1.6702980508736751,4.625218894717988,2.9130583432965613,0,2.394292085387903,0.9881665169071993,546.6401507022767,224.4789320300584,322.16121867221835,172.24337853133898,284.4690651289345,21.32965921661897,0,0,0.12,0.16,0,0,0,0.33,0,0.12,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675179644711494,0.8656278915706412,10.5,0.33,2.33,3.16,21.66,24,2.66,0,44,0,9.33,4.32,0,7.16,23.5,0,0.16,0.83,0,0.16,0.66,0,8.83,0,0,33.33,2.5
24,SR,Santa Rosa Island,CSAW,Chickasaw,2009,Inside,TRUE,52.13941274985,0,0,0,2.52609795179965,0,0,0,162.53345553986597,11.20923887478524,560.3068769005032,29.88247094001418,17.115782679992822,0,16.14541749646853,18.06042917117591,0,0,0,1.4968987590506917,1.0819659249763025,0.4618060136321577,0,872.9598530021146,242.3158147467923,630.6440382553224,176.73059838008302,609.746675770744,17.22738342144483,0.05930251810899246,0.9330426139593176,0.4325788074842361,0,0,0,4.292980222595859,0.00623181712914633,0,0,0.11131893877511476,0.26206034808136874,2.0318174001020424,0.8382386441855029,1.573618143207966,0.4286522146977535,0.03163516900261252,0.07521720069595852,3.251276526402618,0,0,0,14.327970564428488,1.5424746954568074,12.78549586897168,4.803434087317245,0,7.885383998665139,1.639152478446105,887.2878235665431,243.85828944224912,643.429534124294,181.53403246740027,609.746675770744,18.866535899890938,0.04,0,0.45,0.08,0,0,0,0.16,0,0.08,0,0,0,0,0.11,0,0.04,0,0,0,0,0,0,0.0035,0.0725,0,0,0,0,0,0,0.00283,0.0065,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8257881128064635,0.8420883998689963,6.83,0.33,1.33,2.83,13.5,8.16,10.83,0.5,63.33,0.66,9.33,24.99,0,15.16,15.16,0,0.83,0.83,0,0,4.16,0.33,3.5,0,0.33,13.83,7.5
24,SR,Santa Rosa Island,CSAW,Chickasaw,2010,Inside,TRUE,49.431328723,0,0,0,5.84160151353669,0.5462413774920887,0,0,117.82014292657432,18.702335611716265,391.1805654664135,24.425490643213077,34.231565359985645,0,21.31649764236008,8.66512660545109,0,0,0,1.218824214729195,2.200817975113698,7.407906459557307,0,682.988444519143,205.397925617138,477.590518902005,150.31822788887666,425.4900069298069,23.517315617473777,0.2829337595072423,2.420485591881957,1.2743594816985182,0.07070003674740212,0,0,2.1464901112979295,0.7773364540925085,0.16124410131083516,0,0.16590591690230647,0.6310868834651169,2.949436187984117,0,11.09058489503121,0.8326531660121229,0.09028813388455374,0.34411580939701275,4.590745108893387,0,0,0,27.82836563810622,4.991721240829935,22.836644397276284,8.795611908773182,0.07070003674740212,6.811198583954675,12.15085510863096,710.8168101572492,210.38964685796796,500.4271632992812,159.11383979764986,425.5607069665543,35.66817072610474,0,0,0.5,0,0,0,0,0.5,0,0.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5e-4,0.004665,0.001,0,0,0.001,0,0.019375,0.056125,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.963353453517882,0.868694288998365,7.66,0,0.33,2,10.83,21.83,0.16,0.16,31.66,0.16,16.66,6.66,0,9.5,30.16,0,0.83,0,0,0,11.33,0,2.33,0,0.33,9.5,1.5
24,SR,Santa Rosa Island,CSAW,Chickasaw,2011,Inside,TRUE,21.983843802249996,0,0,0,1.8945734638497371,0,0,0,88.22320963874034,15.614632955031718,746.7743639925011,29.572434259472978,25.67367401998923,0,20.288405646238537,10.086598245182302,0,0,0,2.278391443216018,1.8878728250520385,14.356474137286632,0,978.6344744288108,182.31471978901823,796.3197546397923,120.08889019490844,788.7117879403723,22.176278471290576,0.00312762435598749,2.6457302874542266,0.7989053267097779,0.07070003674740212,0,0,5.001321959324176,0.03764901768660002,0.01508544070241479,0.6297420682868833,0.7301583045278675,0.9008860796057891,5.287168204169852,0.1395519853629524,3.8250738906796142,3.1848682956315737,0.00530186057745151,0.13452636928857384,3.353089127867043,0,0,0,26.762885878978185,4.916012665768744,21.84687321320944,8.292151484134372,0.07070003674740212,14.53418382537421,3.8658505327222024,1005.3973603077887,187.23073245478705,818.1666278530018,128.3810416790428,788.7824879771198,26.04212900401278,0.04,0,0.33,0.08,0,0,0,0.79,0,0.04,0,0,0,0,0.15,0,0,0,0,0,0,0,6.25e-4,0,0,0.002,0,5e-4,0.0015,0,0,0.007625,0.012875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,8.3e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,3.057258980788156,0.7885455706651278,6.66,0,1.66,1.16,7.66,7.83,2.5,0.33,57.16,0,3,4.83,0.66,17.33,7.83,0,0.33,0.83,0,0,13.33,0,3.5,0,0,13.33,3.5
24,SR,Santa Rosa Island,CSAW,Chickasaw,2012,Inside,TRUE,33.640176677250004,0,0,0,0.6315244879499124,0,0,0,136.0569092057858,7.151622703388974,836.6912957462949,95.55433588976072,34.231565359985645,0,14.951398581804746,9.815808931576596,0,0,0,1.3477671267056857,0.5298765847528726,6.150157328394353,0,1176.7524386236505,271.65952425536676,905.0929143682836,149.99021372551903,943.409207694338,15.48127516655762,0.01362242393584146,1.100206617551856,0.6625080835344157,0,0,0,4.7222782448554455,0.03361454936616253,0.01651428074646508,0,0.5282468808622124,0.7768727636466334,4.875820092732478,0.3498171207678948,10.8019313516546,0.4255064149044588,0.07313396685400975,0.2929375276286979,4.831600822280417,0,0,0,29.50461114132159,2.338198555250488,27.1664125860711,7.415499931857599,0,11.239942884507386,10.849168324956604,1206.2570497649715,273.9977228106173,932.2593269543546,157.40571365737662,943.409207694338,26.330443491514224,0.04,0.04,0.08,0.16,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0.00416666688397527,0,0,0,0,0,5e-4,0,0.1169,0.001,0,0,0,0,0,0.006095,0.0023,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6511319775161057,0.8501065030721883,7.5,0.33,0.83,2.66,15.16,21.16,1.83,2.33,61.16,0.66,13,8.66,0,18.33,15.83,0,2,0.66,0,0,8.5,0.66,0.83,0,0.16,20.66,7.83
24,SR,Santa Rosa Island,CSAW,Chickasaw,2013,Inside,TRUE,32.672489115299996,0,0,0,1.263048975899825,0,0,0,109.21225341470692,22.583799572605976,1120.618264057954,21.503117419679484,25.67367401998923,0,18.745495049537197,16.702893594054032,0,0,0,1.7474964645564726,1.2939673244162544,13.71084559646282,0,1385.727344605162,205.46895008750272,1180.258394517659,146.76994755967553,1160.571771536244,20.03946237395345,0.02699385695242258,0,1.6038287726414748,0,0,0,4.292980222595859,0.05841991970533344,0,0.5250815946261044,0.0180841612922833,0.23627717189134148,3.803250986241843,0.8930665731402816,71.83122345330196,4.573214265677873,0.13284214212241696,0.44185710259171745,5.044201542985244,0,0,0,93.48132176576615,2.2324083052176187,91.24891346054854,7.633053174136824,0,13.931631361669616,71.91663722995972,1479.2086663709283,207.70135839272032,1271.5073079782078,154.40300073381235,1160.571771536244,91.95609960391316,0,0,0.16,0.08,0,0,0,0.33,0,0.45,0,0,0,0,0.11,0,0,0,0,0,0,0,0.001,0,5e-4,7.5e-4,0.006,0,0,0,0,0.01583,0.10733,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.358159590712366,0.8582584477823882,5,0,0.83,1.5,10.83,16.5,1.66,0.66,45.83,0.5,12,12.83,0,12,17.83,0.33,1,1.66,0,0,3.66,1.5,3.33,0,0,18.83,1.66
24,SR,Santa Rosa Island,CSAW,Chickasaw,2014,Inside,TRUE,59.5312232592,0,0,0,3.1576224397495625,0,0,0,118.77990399005486,0.11164419370212691,850.482861364734,38.261528662272866,25.67367401998923,0,15.326302792449608,24.590212361484852,0,0,0,1.6145703392842876,6.284608987738249,0,0,1143.8141524106595,201.84178477899815,941.9723676316617,122.04917062350655,914.949172727776,21.610911780187855,0.0960217646051987,0.8465176708273733,2.1063417276717304,0,0,0,4.829602750420341,0.05270862476124002,0,0,0.09459996134920562,1.1682297197693736,5.797770137697601,1.0228645584940037,17.4433295405701,1.2403523889452732,0.01515087801465874,0.8944535975420901,9.394944311490017,0,0,0,45.002887632158206,3.196189749214748,41.80669788294346,13.336857268880417,0,14.073970433341252,17.59205992993654,1188.817040042818,205.0379745282129,983.779065514605,135.38602789238698,914.949172727776,39.202971710124395,0,0,0.08,0,0,0,0,0.25,0,0.29,0,0,0,0,0.12,0.00138888892251998,0.00138888892251998,0,0,0,0,0,5e-4,0,0.0015,0.00183,0.0025,0,5e-4,0,0,0.01175,0.004625,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,5e-4,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8599723133351107,0.822743991061188,12.33,0.16,1,3.33,7.66,47.5,4,1.33,67.5,0.5,6.33,12.82,3,6.5,32.33,0.16,0.5,1,0,0,0.16,0,1,0,1,11.66,3.16
24,SR,Santa Rosa Island,CSAW,Chickasaw,2015,Inside,TRUE,39.088982463,0,0,0,7.104650489436515,0,0,0,71.15436736151553,0.16928002197773126,1218.4725919110222,148.76477897462482,42.789456699982054,0,6.36857867846294,25.806986282732986,0,0,0,1.5363425501513208,9.804334317874217,0,6.083335590605293e-4,1571.0609580843393,260.9055926924609,1310.1553653918784,78.42829787292978,1394.5813080520904,16.172912996337157,23.635075914435777,0.3659075202424936,0.8653324542470882,0.14140007349480424,0,0,2.8548318480262465,0.4286364776782991,0.6215769575015457,0.35005439641740294,0.6680702233843923,0,3.685530305256912,0.17155157522209863,13.32499234168036,4.4521585119959255,0.21927118229105907,1.725354748529336,5.920703523912918,0,0,0,59.430448054316656,26.454477059900256,32.9759709944164,9.89542286673363,0.14140007349480424,12.004920380293788,37.388704733794434,1630.491406138656,287.36006975236114,1343.1313363862948,88.3237207396634,1394.722708125585,53.561617730131594,0.04,0.04,0.29,0.04,0,0,0.04,0.29,0,0.5,0,0,0,0,0.1,0.00138888892251998,0.08,0,0,0,0,0,0,0,0,0.00225,0,0,5e-4,0,0.002,0.015375,0.029125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,5e-4,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7130720185799215,0.8380091047900584,5.16,0.33,0.83,2.5,9.33,31.83,0.83,0.33,42.66,0.33,5.83,14.16,0,11.83,37.83,0,0.83,1.5,0,0.5,2.33,0.16,0.33,0,1,11.33,1.5
