"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","Species","ScientificName","CommonName","Transect","Count_A","Count_B"
13,"AN","Anacapa Island","LC","Landing Cove",1995,8/25/1995 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1996,7/26/1996 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,8/9/1996 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,10/3/1996 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/6/1997 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/21/1997 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,7/23/1998 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,8/7/1998 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1999,8/4/1999 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1999,9/27/1999 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",2000,6/30/2000 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2000,7/31/2000 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2001,7/20/2001 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2001,8/17/2001 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2002,6/21/2002 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2002,8/5/2002 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2003,8/8/2003 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2003,9/12/2003 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",2004,7/16/2004 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2004,8/11/2004 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2005,5/12/2005 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2005,7/15/2005 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2005,9/5/2005 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2006,6/9/2006 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2006,9/27/2006 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2007,6/20/2007 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2008,7/15/2008 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2009,6/1/2009 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2010,6/4/2010 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2011,6/17/2011 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2012,6/26/2012 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,2.00,
13,"AN","Anacapa Island","LC","Landing Cove",2013,8/12/2013 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,19.00,
13,"AN","Anacapa Island","LC","Landing Cove",2014,6/13/2014 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2014,9/29/2014 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2015,7/31/2015 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2016,8/22/2016 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2017,5/12/2017 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2018,5/22/2018 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2019,8/9/2019 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1985,10/8/1985 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1986,8/15/1986 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1986,8/29/1986 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1987,8/24/1987 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1987,10/15/1987 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,1.00
13,"AN","Anacapa Island","LC","Landing Cove",1988,8/19/1988 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1988,10/7/1988 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1989,7/28/1989 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1990,8/20/1990 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1990,9/27/1990 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1991,8/9/1991 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,1.00
13,"AN","Anacapa Island","LC","Landing Cove",1991,9/30/1991 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1992,7/31/1992 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",1992,9/1/1992 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1993,8/27/1993 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,1.00,1.00
13,"AN","Anacapa Island","LC","Landing Cove",1993,9/30/1993 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1994,8/12/1994 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1994,8/24/1994 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1995,8/7/1995 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1995,8/25/1995 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,1.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1996,7/26/1996 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,8/9/1996 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,10/3/1996 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,2.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/6/1997 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/21/1997 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,7/23/1998 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,8/7/1998 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1999,8/4/1999 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1999,9/27/1999 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2000,6/30/2000 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2000,7/31/2000 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2001,7/20/2001 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2001,8/17/2001 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2002,6/21/2002 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2002,8/5/2002 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2003,8/8/2003 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2003,9/12/2003 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2004,7/16/2004 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2004,8/11/2004 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2005,5/12/2005 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2005,7/15/2005 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2005,9/5/2005 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2006,6/9/2006 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2006,9/27/2006 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2007,6/20/2007 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2008,7/15/2008 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2009,6/1/2009 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,3.00,
13,"AN","Anacapa Island","LC","Landing Cove",2010,6/4/2010 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2011,6/17/2011 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2012,6/26/2012 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2013,8/12/2013 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",2014,6/13/2014 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",2014,9/29/2014 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,4.00,
13,"AN","Anacapa Island","LC","Landing Cove",2015,7/31/2015 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2016,8/22/2016 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2017,5/12/2017 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2018,5/22/2018 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2019,8/9/2019 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1985,10/8/1985 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1986,8/15/1986 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1986,8/29/1986 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1987,8/24/1987 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1987,10/15/1987 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1988,8/19/1988 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1988,10/7/1988 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1989,7/28/1989 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1990,8/20/1990 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1990,9/27/1990 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1991,8/9/1991 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1991,9/30/1991 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1992,7/31/1992 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1992,9/1/1992 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1993,8/27/1993 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1993,9/30/1993 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1994,8/12/1994 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1994,8/24/1994 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1995,8/7/1995 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1995,8/25/1995 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1996,7/26/1996 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,8/9/1996 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,10/3/1996 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/6/1997 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/21/1997 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,7/23/1998 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,8/7/1998 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1999,8/4/1999 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1999,9/27/1999 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2000,6/30/2000 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2000,7/31/2000 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2001,7/20/2001 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2001,8/17/2001 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2002,6/21/2002 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2002,8/5/2002 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2003,8/8/2003 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2003,9/12/2003 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2004,7/16/2004 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2004,8/11/2004 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2005,5/12/2005 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2005,7/15/2005 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2005,9/5/2005 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",2006,6/9/2006 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2006,9/27/2006 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2007,6/20/2007 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2008,7/15/2008 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2009,6/1/2009 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2010,6/4/2010 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2011,6/17/2011 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2012,6/26/2012 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2013,8/12/2013 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2014,6/13/2014 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2014,9/29/2014 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2015,7/31/2015 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2016,8/22/2016 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2017,5/12/2017 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2018,5/22/2018 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",2019,8/9/2019 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1985,10/8/1985 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,4.00,
13,"AN","Anacapa Island","LC","Landing Cove",1986,8/15/1986 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,4.00,
13,"AN","Anacapa Island","LC","Landing Cove",1986,8/29/1986 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,2.00
13,"AN","Anacapa Island","LC","Landing Cove",1987,8/24/1987 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
13,"AN","Anacapa Island","LC","Landing Cove",1987,10/15/1987 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,12.00,10.00
13,"AN","Anacapa Island","LC","Landing Cove",1988,8/19/1988 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",1988,10/7/1988 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,6.00
13,"AN","Anacapa Island","LC","Landing Cove",1989,7/28/1989 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,1.00
13,"AN","Anacapa Island","LC","Landing Cove",1990,8/20/1990 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
13,"AN","Anacapa Island","LC","Landing Cove",1990,9/27/1990 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,4.00,2.00
13,"AN","Anacapa Island","LC","Landing Cove",1991,8/9/1991 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,1.00
13,"AN","Anacapa Island","LC","Landing Cove",1991,9/30/1991 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,9.00,
13,"AN","Anacapa Island","LC","Landing Cove",1992,7/31/1992 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",1992,9/1/1992 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
13,"AN","Anacapa Island","LC","Landing Cove",1993,8/27/1993 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,4.00,4.00
13,"AN","Anacapa Island","LC","Landing Cove",1993,9/30/1993 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,6.00,
13,"AN","Anacapa Island","LC","Landing Cove",1994,8/12/1994 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,
13,"AN","Anacapa Island","LC","Landing Cove",1994,8/24/1994 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,5.00
13,"AN","Anacapa Island","LC","Landing Cove",1995,8/7/1995 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",1995,8/25/1995 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,0.00,6.00
13,"AN","Anacapa Island","LC","Landing Cove",1996,7/26/1996 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,8/9/1996 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,5.00,
13,"AN","Anacapa Island","LC","Landing Cove",1996,10/3/1996 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/6/1997 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
13,"AN","Anacapa Island","LC","Landing Cove",1997,8/21/1997 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,7.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,7/23/1998 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,0.00,
13,"AN","Anacapa Island","LC","Landing Cove",1998,8/7/1998 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,0.00
13,"AN","Anacapa Island","LC","Landing Cove",1999,8/4/1999 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
